Order.ID,Customer.ID,Product.ID,Order.Date
12232,CM-123851,FUR-BO-10002300,2023-11-04
56339,AP-107201,FUR-FU-10002933,2023-11-17
165001,SH-203953,FUR-BO-10002084,2023-11-22
114195,RD-199003,FUR-CH-10000892,2023-11-29
25385,KA-165251,OFF-EN-10002472,2023-12-02
5410095,SC-202302,OFF-BI-10003616,2023-12-15
41653,TG-213101,OFF-SU-10000789,2023-12-17
54057,BF-110051,OFF-PA-10004495,2023-12-23
101714,BM-111403,OFF-EN-10004173,2023-12-23
4907444,BP-110502,FUR-CH-10000214,2023-12-26
120439,JS-155953,TEC-PH-10001917,2023-12-26
56591,DK-129851,FUR-BO-10000195,2023-12-30
133564,SM-209503,OFF-PA-10000745,2020-06-13
72705,KD-166151,OFF-EN-10004560,2020-11-30
125675,JE-161653,FUR-BO-10003530,2020-12-16
105025,GA-147253,OFF-FA-10001684,2020-12-24
32098,GZ-145451,OFF-ST-10004830,2021-04-05
133396,QJ-192553,FUR-BO-10001390,2021-06-04
16243,JM-161951,OFF-EN-10002671,2021-08-10
105662,ZD-219253,FUR-FU-10001410,2021-11-26
27016,SJ-201251,OFF-SU-10003789,2022-02-20
81602,GA-147251,FUR-TA-10004667,2022-03-01
72068,AH-104651,OFF-AR-10001232,2022-03-07
1992463,NF-185952,TEC-CO-10000270,2022-05-24
24958,ML-177551,FUR-TA-10001633,2022-05-28
1250006,EB-139752,OFF-ST-10001255,2022-06-24
72551,NS-185051,FUR-FU-10000815,2022-09-02
43543,TS-214301,TEC-PH-10002742,2022-09-19
81049,AG-109001,OFF-EN-10002002,2022-11-13
142573,AG-103303,TEC-CO-10001756,2022-11-19
143028,JE-157453,FUR-BO-10002300,2022-11-28
2109178,ZC-219102,OFF-FA-10000834,2023-01-24
34737,MF-176651,OFF-BI-10002335,2023-03-18
148796,KM-167203,OFF-BI-10000963,2023-04-02
106873,AS-100903,TEC-PH-10003312,2023-04-24
86376,TS-215051,OFF-ST-10002515,2023-05-28
5800736,HL-150402,OFF-ST-10001758,2023-06-11
102190,DS-130303,OFF-BI-10003903,2023-08-01
59048,BF-110201,TEC-CO-10004929,2023-09-10
54589,SM-203201,FUR-BO-10002462,2023-10-19
48870,KC-165401,OFF-BI-10000439,2023-11-19
114580,BS-113653,FUR-BO-10002084,2023-12-06
1647855,DB-136152,FUR-BO-10004547,2020-07-18
3954575,MR-175452,FUR-CH-10004676,2020-07-28
2264751,CT-119952,FUR-CH-10003440,2020-08-01
3448503,BD-117702,OFF-ST-10001646,2020-09-08
121874,AC-106153,TEC-CO-10004398,2020-09-12
3459226,LW-169902,OFF-AP-10001527,2020-09-27
127698,DL-128653,OFF-BI-10002523,2020-10-17
5910162,SS-205152,OFF-ST-10001818,2020-11-22
164945,PO-188653,FUR-FU-10003414,2021-02-04
2511184,RW-195402,TEC-PH-10004223,2021-02-24
121174,LH-169003,FUR-TA-10003485,2021-04-06
138450,CS-125053,OFF-LA-10002650,2021-05-19
134586,SW-207553,FUR-FU-10004888,2021-06-11
138065,MS-173653,FUR-BO-10001585,2021-06-23
5085527,NF-184752,OFF-AR-10000584,2021-06-27
4642813,CL-125652,OFF-AR-10000980,2021-06-28
4656254,DA-134502,OFF-ST-10002399,2021-08-13
5373697,PN-187752,OFF-ST-10003764,2021-11-01
5623562,PO-191802,OFF-ST-10000632,2021-11-07
110359,SO-203353,OFF-AR-10004348,2021-11-21
4503421,KW-165702,TEC-PH-10000037,2021-12-18
163118,DB-134053,TEC-CO-10000137,2021-12-25
5736749,MM-180552,TEC-CO-10000338,2021-12-28
3601491,TG-216402,OFF-AP-10004946,2022-02-07
108336,AB-100603,OFF-AR-10000845,2022-03-14
165022,EM-142003,OFF-FA-10002268,2022-04-25
5140487,PL-189252,FUR-BO-10002318,2022-05-25
3003289,TB-214002,TEC-CO-10004154,2022-05-29
1109084,SB-201852,TEC-PH-10003549,2022-05-30
2147462,JC-153402,OFF-AP-10000864,2022-06-13
2332242,SJ-202152,OFF-PA-10002516,2022-06-21
1127161,EN-137802,TEC-CO-10002916,2022-06-22
4881464,VM-216852,OFF-AR-10002783,2022-08-13
152828,KW-165703,OFF-ST-10004368,2022-08-16
1856233,EB-138402,OFF-BI-10001138,2022-09-21
152919,AB-102553,FUR-BO-10002766,2023-06-13
133676,EA-140353,OFF-PA-10002418,2023-06-23
124037,BT-115303,OFF-PA-10004627,2023-07-30
3028672,CM-124452,TEC-PH-10002035,2023-08-19
3949254,BT-113052,OFF-FA-10002047,2023-08-29
145436,BS-113653,FUR-CH-10000656,2023-09-08
1912413,AH-101202,OFF-BI-10003320,2023-09-09
151526,DB-133603,OFF-SU-10003371,2023-10-25
5088882,CG-125202,OFF-FA-10001348,2023-11-11
4674372,JH-159102,FUR-FU-10002549,2023-11-13
100776,CJ-120103,FUR-FU-10001791,2023-11-22
2440513,MF-182502,FUR-BO-10001436,2023-11-22
5192801,JD-158952,OFF-LA-10003699,2023-12-25
2736116,DR-129402,FUR-BO-10004704,2020-06-28
3864297,CK-125952,FUR-CH-10002085,2020-07-29
5441485,AB-102552,FUR-BO-10003878,2020-09-23
1502054,TG-216402,OFF-SU-10004446,2020-10-31
3134727,MH-174402,FUR-FU-10001063,2020-12-15
5676143,KB-165852,FUR-CH-10001553,2021-09-14
5676979,CT-119952,FUR-CH-10002090,2022-01-31
1756896,BE-113352,FUR-CH-10001153,2022-02-16
3378994,AS-100902,OFF-ST-10004317,2022-03-07
2825683,SS-205902,TEC-CO-10001487,2022-04-04
2041470,AB-101652,FUR-BO-10004191,2022-07-02
5465664,JB-154002,FUR-CH-10002085,2022-09-09
2715038,DM-130152,FUR-CH-10002498,2022-09-21
3526993,AB-106002,OFF-ST-10002151,2022-11-01
5391833,AH-102102,OFF-ST-10004695,2022-11-06
4492967,TB-212502,FUR-CH-10000479,2022-11-16
5928432,CD-127902,OFF-PA-10001223,2023-04-07
5852851,HD-147852,FUR-BO-10002708,2023-09-24
2658711,BF-110052,TEC-AC-10000827,2023-11-03
1458159,RW-195402,TEC-PH-10003960,2020-09-12
2421873,LH-171552,FUR-BO-10001039,2020-12-13
2417338,SG-204702,TEC-MA-10002660,2020-12-30
2956829,TB-212502,FUR-CH-10002927,2021-11-17
3675354,MP-181752,FUR-CH-10004592,2021-12-18
1885187,HF-149952,TEC-MA-10002249,2023-04-21
4461241,MH-180252,TEC-PH-10004552,2023-07-15
4099324,TM-214902,TEC-MA-10002686,2023-11-03
3881453,DM-133452,TEC-MA-10004896,2023-12-29
130981,SN-207103,TEC-CO-10001040,2020-02-11
102288,KT-164653,FUR-CH-10004801,2020-06-13
146276,VB-217453,FUR-FU-10000140,2020-06-27
150406,EB-141703,FUR-BO-10000517,2020-07-21
132367,SV-208153,TEC-PH-10001427,2020-09-08
108259,SC-200503,FUR-BO-10000038,2020-09-12
152856,TC-215353,TEC-PH-10000788,2020-11-05
122399,CD-122803,TEC-CO-10002113,2020-12-08
104899,KN-167053,TEC-AC-10003081,2020-12-14
164259,PB-191503,FUR-BO-10003174,2020-12-29
148782,FM-142153,TEC-AC-10002025,2021-02-17
142734,KW-165703,FUR-BO-10001699,2021-10-15
127817,DN-136903,FUR-TA-10003887,2022-02-18
114090,AS-102253,FUR-FU-10003370,2022-06-03
125948,VG-217903,FUR-CH-10002780,2022-06-10
114202,TG-216403,TEC-CO-10001234,2022-06-15
132269,AS-100903,TEC-CO-10004171,2022-06-19
124737,HE-148003,FUR-FU-10002170,2022-06-26
139724,LS-172453,FUR-BO-10002383,2022-08-02
102505,KB-162403,FUR-CH-10003621,2022-08-15
164399,LC-170503,FUR-FU-10003694,2022-09-03
135377,EM-141403,FUR-BO-10002981,2022-10-03
106453,AH-105853,TEC-PH-10001137,2022-10-31
145569,BS-113803,FUR-BO-10004423,2022-11-04
168032,BS-113803,FUR-BO-10004238,2022-11-04
144113,RD-198103,TEC-CO-10004481,2022-12-14
110163,HH-150103,TEC-CO-10004570,2022-12-26
106194,DL-129253,FUR-FU-10002698,2023-04-24
131814,DL-128653,TEC-CO-10003160,2023-06-06
124695,DJ-135103,FUR-CH-10000920,2023-07-21
162341,BO-114253,TEC-CO-10003370,2023-09-25
169376,NP-186853,FUR-TA-10004249,2023-10-06
147501,KL-165553,FUR-CH-10001130,2023-10-07
167500,TS-216553,FUR-BO-10003159,2023-10-08
3659171,YC-218952,FUR-CH-10004355,2020-02-09
3468356,AG-106752,FUR-CH-10003355,2020-03-10
153472,DB-132703,FUR-FU-10003237,2020-04-23
3249098,SF-202002,TEC-MA-10000161,2020-05-04
3108517,MH-176202,FUR-BO-10004254,2020-06-01
5444769,EH-140052,FUR-TA-10004680,2020-06-06
2753313,NR-185502,TEC-PH-10002456,2020-08-18
2668777,EM-139602,TEC-CO-10004976,2020-09-03
124989,PF-191653,FUR-FU-10004460,2020-10-31
1111988,XP-218652,TEC-MA-10003743,2020-12-05
3091823,PJ-190152,FUR-BO-10002892,2020-12-15
138842,PB-191503,FUR-BO-10003103,2020-12-29
2732419,NB-185802,FUR-FU-10000502,2021-01-20
103254,IL-151003,TEC-CO-10002504,2021-03-09
159086,PC-187453,FUR-BO-10003291,2021-05-15
1590672,JC-161052,TEC-MA-10002771,2021-07-13
149328,TS-216103,TEC-PH-10004328,2021-07-31
2505922,PS-189702,TEC-AC-10004054,2021-08-31
126795,AR-108253,FUR-CH-10002653,2021-11-14
149818,CD-119803,TEC-AC-10003081,2021-11-26
158085,JK-156403,TEC-CO-10000395,2022-01-10
3657245,AG-106752,FUR-TA-10000323,2022-01-11
139766,BP-112903,FUR-BO-10003463,2022-02-15
2680932,MD-178602,TEC-MA-10002918,2022-06-03
4987230,RA-199152,TEC-MA-10004198,2022-07-22
129987,CD-122803,FUR-CH-10002132,2022-09-10
132325,PW-190303,FUR-CH-10004547,2022-09-10
110317,AG-105253,TEC-PH-10001587,2022-11-06
160192,MC-176053,FUR-CH-10001897,2023-03-18
141558,TT-212203,FUR-FU-10004596,2023-05-14
3880005,EH-137652,FUR-BO-10004199,2023-06-10
125346,MC-174253,TEC-AC-10000097,2023-06-18
114293,CS-122503,TEC-MA-10004842,2023-07-31
134768,DB-136153,TEC-CO-10003678,2023-09-05
163160,SS-205153,FUR-BO-10003323,2023-09-17
1913487,CM-124452,FUR-CH-10000603,2023-10-08
2224336,TS-213402,FUR-BO-10000120,2023-10-10
108322,MS-178303,FUR-BO-10003688,2023-10-20
161424,PJ-188353,FUR-FU-10000743,2023-11-11
159863,PM-189403,TEC-CO-10001818,2023-12-02
123302,DB-129103,FUR-FU-10000488,2023-12-29
5778325,JJ-157602,TEC-CO-10002244,2023-12-29
58670,MS-173651,TEC-AC-10003413,2020-01-07
20800,AS-102401,TEC-PH-10003927,2020-03-18
10706,LO-171701,FUR-FU-10001246,2020-04-18
83506,GH-144101,FUR-CH-10002793,2020-04-22
25224,LD-170051,FUR-BO-10001753,2020-05-06
13436,GP-147401,FUR-TA-10001935,2020-05-18
73202,CM-121901,TEC-AC-10002243,2020-06-06
65117,SW-202451,FUR-CH-10001871,2020-07-11
84367,DA-134501,FUR-FU-10001933,2020-07-12
17916,JG-158051,TEC-MA-10003338,2020-08-03
33295,CC-124751,FUR-CH-10003097,2020-08-13
84738,SH-203951,TEC-AC-10002756,2020-08-29
26715,DJ-136301,FUR-FU-10000762,2020-09-20
65152,SC-206951,FUR-CH-10004863,2020-11-28
30747,SA-208301,FUR-TA-10003748,2020-12-07
39595,TH-211151,FUR-BO-10000112,2021-01-13
83030,TC-211451,FUR-CH-10004448,2021-01-18
82925,JH-159851,TEC-AC-10002340,2021-03-20
86957,BM-117851,FUR-BO-10003078,2021-03-23
26169,BF-110051,TEC-PH-10003891,2021-03-26
19687,CL-118901,TEC-PH-10004959,2021-05-31
24825,JK-160901,TEC-CO-10000427,2021-06-13
51614,MH-181151,TEC-MA-10002941,2021-06-16
21787,DR-129401,TEC-MA-10002226,2021-06-19
11987,IM-150701,FUR-FU-10001942,2021-06-25
40785,RC-198251,FUR-FU-10001410,2021-06-29
72978,DS-130301,FUR-CH-10003910,2021-07-03
46210,CR-127301,FUR-FU-10001130,2021-08-31
50592,AF-108851,FUR-FU-10001471,2021-09-25
61785,RH-196001,FUR-CH-10000825,2021-10-26
41002,NM-184451,TEC-PH-10004618,2021-11-02
22550,BD-116201,FUR-CH-10001382,2021-11-13
41520,MC-181001,FUR-CH-10002061,2021-11-13
16572,GM-144401,TEC-PH-10001585,2021-11-14
60119,EN-137801,FUR-FU-10000394,2021-11-15
18868,DB-134051,TEC-CO-10000791,2021-11-27
71529,VM-218351,FUR-FU-10004778,2021-12-25
74882,RH-195101,TEC-CO-10003917,2022-01-12
50536,JH-158201,FUR-CH-10000110,2022-01-16
36641,JP-161351,FUR-CH-10003861,2022-03-15
80965,DM-135251,FUR-BO-10003713,2022-03-27
51880,NF-183851,FUR-BO-10002738,2022-04-17
35948,AS-101351,FUR-CH-10001871,2022-05-07
13191,TS-216101,FUR-BO-10004404,2022-05-18
76534,VG-218051,FUR-TA-10004745,2022-05-31
66811,AZ-107501,TEC-AC-10002533,2022-06-06
83730,TH-211001,FUR-CH-10003948,2022-06-07
11973,PF-192251,FUR-BO-10004537,2022-06-10
16026,TT-210701,TEC-AC-10000354,2022-06-14
38748,MJ-177401,TEC-MA-10001127,2022-06-24
51691,CA-120551,TEC-MA-10000354,2022-07-04
83758,CJ-118751,FUR-BO-10000425,2022-07-11
68841,SM-200051,FUR-CH-10004312,2022-09-03
57361,JL-151301,TEC-MA-10000606,2022-09-13
68498,EN-137801,FUR-CH-10001203,2022-10-11
75988,SC-202601,FUR-FU-10000496,2022-10-15
47169,CK-123251,TEC-AC-10000332,2022-10-18
67539,BV-112451,FUR-CH-10002061,2022-10-31
78298,CK-122051,FUR-CH-10002209,2022-11-07
45412,JH-161801,FUR-FU-10001045,2022-11-19
19869,PV-189851,FUR-CH-10002468,2022-12-04
23299,TT-212201,FUR-CH-10001207,2022-12-26
48191,JC-161051,FUR-FU-10001351,2023-01-09
61967,MG-178901,FUR-CH-10001138,2023-01-18
82449,DL-133151,TEC-CO-10004343,2023-01-21
80118,MG-176801,FUR-FU-10001902,2023-01-28
49808,MC-175751,FUR-BO-10004507,2023-02-19
37131,RB-197051,TEC-CO-10001674,2023-02-24
63920,AA-104801,TEC-PH-10001699,2023-03-17
80643,HA-149201,TEC-AC-10000540,2023-04-02
35899,GH-146651,FUR-BO-10003793,2023-04-26
58614,BP-110951,TEC-PH-10001619,2023-04-30
78802,TC-214751,FUR-FU-10003414,2023-05-07
85529,AG-103001,FUR-BO-10001872,2023-05-08
42437,JF-154151,FUR-FU-10003012,2023-06-09
39525,RE-194051,FUR-CH-10004600,2023-06-14
68127,RH-196001,FUR-BO-10001668,2023-06-30
48275,MG-181451,FUR-BO-10002738,2023-07-19
41625,DJ-136301,FUR-TA-10000299,2023-08-05
32665,SL-201551,FUR-BO-10003706,2023-08-06
57627,CC-123701,FUR-CH-10004339,2023-08-09
60665,LC-169601,FUR-BO-10002204,2023-08-13
15382,NP-186851,FUR-CH-10002247,2023-08-26
74077,PG-188201,FUR-FU-10002598,2023-09-04
80440,RD-198101,TEC-AC-10000115,2023-09-16
83086,HA-149051,TEC-AC-10002340,2023-10-10
69660,BP-112301,TEC-PH-10002904,2023-10-16
79481,ES-140201,TEC-CO-10001954,2023-10-27
20702,DK-129851,FUR-FU-10001130,2023-12-08
63591,ZD-219251,FUR-TA-10003576,2023-12-13
61526,TC-211451,FUR-CH-10003846,2023-12-20
69303,GM-146801,FUR-CH-10003692,2023-12-30
20814,EB-137051,TEC-PH-10001730,2020-01-09
22802,KH-163601,FUR-BO-10003706,2020-06-02
28346,SW-204551,TEC-PH-10003546,2020-11-03
41583,VG-218051,TEC-CO-10003353,2020-11-25
43634,JB-159251,FUR-BO-10003086,2020-12-03
65264,KM-166601,TEC-MA-10003796,2020-12-12
39903,JS-155951,FUR-CH-10001752,2021-01-02
57025,PM-189401,FUR-BO-10004679,2021-01-11
18350,CD-122801,TEC-AC-10004566,2021-05-26
39224,JH-154301,TEC-PH-10003913,2021-06-04
43900,JB-160451,FUR-CH-10004491,2021-06-08
39987,LO-171701,TEC-MA-10002520,2021-06-09
10139,KA-165251,FUR-CH-10003123,2021-06-11
48100,EB-138701,TEC-AC-10003753,2021-06-26
27499,JF-154151,TEC-CO-10000427,2021-08-01
23936,JM-161951,TEC-AC-10000354,2021-08-13
65537,MT-178151,FUR-BO-10000980,2021-09-10
23334,BT-114401,FUR-FU-10000783,2021-09-14
77724,SC-206951,FUR-BO-10001874,2021-09-16
71508,JH-154301,FUR-FU-10003605,2021-09-28
35255,CR-127301,TEC-CO-10000660,2021-10-25
20765,CH-120701,TEC-AC-10004012,2021-10-29
26883,JW-152201,TEC-CO-10003777,2021-12-11
48324,DK-128951,FUR-CH-10000351,2022-02-27
55555,VP-217601,FUR-BO-10000203,2022-03-05
10181,BB-109901,FUR-CH-10004089,2022-03-26
75701,JD-157901,TEC-MA-10000697,2022-05-28
70122,AD-101801,FUR-BO-10001461,2022-06-11
28339,MC-174251,TEC-AC-10000269,2022-06-19
17377,MT-180701,FUR-CH-10002890,2022-07-19
63976,JB-160001,TEC-PH-10000499,2022-08-22
15032,CC-123701,FUR-BO-10000243,2022-09-30
22025,TS-216551,TEC-CO-10000821,2022-10-09
15935,KH-163601,TEC-PH-10002104,2022-10-29
48282,TT-214601,FUR-BO-10000610,2022-11-29
30537,JH-154301,FUR-TA-10003893,2022-12-23
33568,BT-116801,TEC-AC-10004306,2023-01-10
79005,LS-169451,TEC-CO-10001726,2023-02-10
24405,PG-188951,FUR-BO-10004821,2023-02-13
47036,SG-208901,FUR-CH-10001382,2023-03-28
52062,SC-203801,FUR-FU-10002933,2023-05-09
43690,LS-169451,FUR-TA-10001549,2023-05-25
10076,HG-150251,FUR-BO-10004679,2023-07-09
39077,JK-161201,FUR-BO-10001212,2023-07-19
29032,EB-139301,FUR-CH-10003232,2023-07-21
37719,MD-178601,TEC-CO-10002119,2023-07-29
61575,HK-148901,TEC-CO-10002119,2023-08-28
45748,EA-140351,FUR-FU-10000889,2023-09-29
64039,DM-133451,FUR-BO-10003887,2023-10-02
24293,DB-130601,TEC-PH-10004760,2023-10-22
68043,CD-119201,TEC-CO-10004997,2023-11-18
62961,AC-106151,FUR-FU-10004158,2023-12-03
74763,EJ-141551,FUR-CH-10000025,2023-12-04
116218,LT-171103,TEC-CO-10003142,2020-02-09
147816,LD-168553,TEC-CO-10003048,2020-05-31
127782,MC-174253,TEC-CO-10004831,2020-07-26
104983,PO-191803,TEC-CO-10003931,2021-08-18
141859,MB-180853,TEC-CO-10001234,2022-06-15
112347,SA-208303,TEC-CO-10003262,2023-07-16
141033,SW-202453,TEC-CO-10002009,2023-11-28
127096,PW-190303,FUR-BO-10003320,2020-09-23
112193,NG-183553,FUR-FU-10004617,2020-09-26
126151,CM-126553,FUR-CH-10000302,2020-10-21
122413,PF-191653,FUR-FU-10002637,2021-06-20
102148,AH-101203,FUR-BO-10001596,2021-08-30
128132,EA-140353,FUR-CH-10002727,2021-09-25
122224,KM-166603,FUR-FU-10001126,2021-12-24
121090,JL-151303,FUR-CH-10003354,2022-02-26
111640,CD-119803,FUR-CH-10003354,2022-11-24
111416,BT-115303,FUR-CH-10001795,2023-03-05
116064,GZ-144703,FUR-FU-10003150,2023-06-21
147214,LP-170953,FUR-FU-10000350,2023-11-03
116862,AG-105253,FUR-CH-10001897,2023-12-17
1877466,EH-141852,TEC-AC-10001564,2020-02-02
1441570,MF-182502,TEC-PH-10003770,2020-06-01
1276768,JO-151452,FUR-BO-10000847,2020-06-13
4024349,BD-117702,TEC-PH-10004823,2020-07-27
5663038,BD-115002,TEC-CO-10000620,2020-09-14
1222857,DP-130002,FUR-BO-10001387,2020-09-30
3731484,JD-157902,TEC-CO-10003362,2020-12-29
5359319,DB-129702,TEC-MA-10003557,2021-07-03
2197138,ZD-219252,TEC-CO-10002686,2021-07-13
2942603,VS-218202,FUR-BO-10003738,2021-09-20
5691758,PF-191652,FUR-BO-10000259,2021-09-28
4844477,SS-201402,FUR-BO-10001039,2021-12-03
2511833,PB-191502,FUR-CH-10004506,2022-02-26
1777796,CH-120702,TEC-MA-10003280,2022-03-22
3698462,SE-201102,FUR-BO-10003878,2022-04-22
1739400,KW-164352,TEC-PH-10000800,2022-04-30
3346035,AG-109002,TEC-PH-10001396,2022-06-11
4345105,CC-121452,FUR-BO-10001287,2022-06-12
3068553,BD-117252,TEC-CO-10000338,2022-07-31
4523429,BG-117402,FUR-CH-10002970,2022-08-15
5310113,GZ-145452,FUR-BO-10004430,2022-09-25
1005179,PK-190752,FUR-CH-10002610,2022-09-29
1682342,CM-119352,FUR-BO-10004080,2022-11-01
1835691,ML-174102,FUR-CH-10004095,2022-11-15
5576647,DJ-134202,TEC-MA-10001009,2023-01-31
3604759,SJ-201252,TEC-MA-10002629,2023-04-03
3571683,JC-153402,FUR-BO-10000684,2023-04-07
2250081,MH-180252,FUR-BO-10003554,2023-07-02
1495807,BW-111102,TEC-PH-10004879,2023-07-27
3733257,MG-178752,TEC-CO-10001894,2023-09-11
4213586,CR-127302,FUR-BO-10001943,2023-12-09
2697033,AA-103152,TEC-PH-10002564,2023-12-18
1783355,JS-159402,TEC-CO-10002083,2023-12-26
145765,AH-101953,TEC-CO-10003142,2020-01-17
5389664,NG-183552,FUR-FU-10004527,2020-02-09
3003511,CM-118152,TEC-AC-10004808,2020-03-14
134705,XP-218653,FUR-TA-10003926,2020-05-04
155397,BW-110653,TEC-AC-10002257,2020-05-16
4685233,SG-206052,FUR-BO-10000684,2020-07-28
151232,PB-191503,FUR-FU-10003622,2020-09-06
119557,HM-149803,TEC-PH-10004196,2020-09-09
3285117,KW-164352,FUR-TA-10002789,2020-09-17
163965,MG-178903,FUR-BO-10004771,2020-09-21
125983,PT-190903,FUR-CH-10001784,2020-10-21
141250,KC-166753,FUR-TA-10000245,2021-01-02
1856860,KH-163602,TEC-MA-10002424,2021-01-07
1651208,MH-180252,FUR-CH-10001429,2021-04-16
160556,JB-154003,TEC-PH-10002755,2021-05-09
4621754,BH-117102,TEC-PH-10002623,2021-07-23
2498718,MH-176202,FUR-CH-10003249,2021-07-30
5508438,EB-141102,FUR-CH-10003355,2021-08-18
110037,KB-166003,TEC-PH-10003215,2021-09-10
5101377,SJ-201252,TEC-CO-10002962,2021-09-28
154830,MD-173503,TEC-PH-10004901,2021-11-09
148880,SH-199753,TEC-AC-10002458,2021-12-04
1340804,PS-187602,FUR-BO-10001621,2021-12-14
2090004,BK-112602,TEC-PH-10000258,2022-01-17
3876077,GT-147552,TEC-PH-10003683,2022-01-24
122357,KL-165553,FUR-CH-10002768,2022-03-05
3823615,DJ-136302,FUR-CH-10002830,2022-04-08
135216,EL-137353,TEC-PH-10001264,2022-04-17
5847726,KM-167202,FUR-BO-10003559,2022-05-23
110401,JM-158653,TEC-AC-10003047,2022-05-24
1830556,MM-172602,FUR-CH-10004101,2022-06-23
119704,DE-132553,FUR-BO-10003688,2022-08-29
1128924,MV-181902,FUR-CH-10001150,2022-09-04
167675,TH-212353,FUR-BO-10004567,2022-09-17
5645871,GM-146952,TEC-AC-10003711,2022-10-05
159450,MF-182503,FUR-FU-10000110,2022-10-13
130750,LB-167953,FUR-FU-10001765,2022-10-21
144631,QJ-192553,FUR-CH-10001423,2022-10-29
1595868,SG-206052,FUR-BO-10004914,2022-11-08
5130870,JD-160602,TEC-MA-10000875,2022-12-02
3977096,LL-168402,FUR-FU-10003651,2022-12-14
151449,TM-210103,FUR-CH-10002727,2023-02-04
109358,SP-206203,FUR-FU-10002412,2023-03-17
126564,LP-170803,TEC-AC-10000336,2023-05-15
114538,TC-211453,FUR-BO-10001483,2023-06-11
3942625,JM-156552,FUR-CH-10003054,2023-07-26
106432,JK-153703,TEC-CO-10002998,2023-09-02
157315,HR-147703,FUR-CH-10000953,2023-09-23
122672,JP-154603,TEC-CO-10004481,2023-10-04
138212,HA-149053,TEC-AC-10001274,2023-10-14
119354,RB-194353,TEC-MA-10002525,2023-10-17
118829,PB-188053,FUR-FU-10003362,2023-10-20
152492,NS-186403,FUR-CH-10002882,2023-11-04
119613,TP-214153,TEC-CO-10003160,2023-11-13
1874749,IM-150702,FUR-BO-10000514,2023-11-21
1207126,GA-145152,FUR-FU-10003910,2023-12-09
46483,SC-200501,OFF-FA-10000577,2020-01-09
77332,SA-208301,OFF-AR-10001529,2020-03-15
72096,PA-190601,OFF-BI-10004651,2020-04-01
42031,PL-189251,OFF-FA-10001521,2020-05-02
74574,SM-203201,OFF-AR-10001525,2020-06-08
23208,AS-102251,OFF-FA-10003819,2020-07-20
43347,CM-118151,OFF-PA-10003906,2020-10-18
22116,XP-218651,OFF-AR-10002060,2020-11-16
13240,AH-101951,OFF-AP-10001621,2020-11-25
51789,AS-102251,OFF-BI-10000106,2021-07-21
67665,LA-167801,OFF-AR-10003978,2021-09-22
23775,LE-168101,OFF-LA-10001764,2021-09-26
17006,LB-167951,OFF-AP-10003473,2021-09-29
51369,SZ-200351,OFF-PA-10000694,2021-10-06
63899,MC-174251,OFF-EN-10001528,2021-10-19
24321,EJ-141551,OFF-AP-10002371,2021-11-13
46427,NB-185801,OFF-PA-10004673,2022-06-20
42787,SS-201401,OFF-PA-10003784,2022-07-09
46567,LE-168101,OFF-FA-10001651,2022-07-26
56332,PW-192401,OFF-LA-10003381,2022-08-28
44607,DJ-134201,OFF-AR-10000097,2022-09-13
24258,LM-170651,OFF-PA-10000944,2022-10-25
59300,KH-163301,OFF-FA-10003980,2022-11-04
31167,DB-132101,OFF-BI-10002712,2022-11-12
52475,JE-157451,OFF-FA-10000577,2023-01-11
19589,SC-203801,OFF-PA-10003906,2023-01-21
41156,NG-183551,OFF-FA-10004606,2023-03-02
40939,MC-181301,OFF-LA-10000688,2023-05-05
47519,DB-130601,OFF-AR-10000387,2023-07-04
65831,NP-186851,OFF-AP-10000653,2023-08-08
31440,AA-104801,OFF-EN-10002434,2023-08-28
39322,MP-179651,OFF-EN-10002119,2023-09-15
21374,CG-125201,OFF-BI-10001028,2023-09-26
43725,AR-104051,OFF-EN-10002985,2023-11-06
65026,DJ-134201,OFF-BI-10004181,2023-11-11
48268,SC-208451,OFF-PA-10002416,2023-11-17
3893444,TB-214002,OFF-AP-10002568,2020-03-01
1351543,DP-131652,OFF-BI-10001384,2020-05-12
3684586,BV-112452,OFF-AP-10001178,2020-06-02
3410434,JR-156702,OFF-AP-10001623,2020-11-26
1001818,FM-143802,OFF-LA-10003795,2021-08-11
3948146,AG-103902,OFF-AP-10001099,2022-11-13
1619782,MB-173052,OFF-AP-10001266,2023-07-05
5379132,IM-150702,OFF-PA-10001795,2023-09-26
2653092,PC-187452,OFF-AR-10001672,2023-11-17
83450,GM-144551,OFF-AP-10003442,2023-11-26
140998,AB-102553,OFF-FA-10000700,2020-08-22
131023,FM-142903,OFF-EN-10001771,2020-10-05
168669,MS-177703,OFF-AP-10003945,2020-10-12
138457,ER-138553,OFF-PA-10000318,2020-11-08
126116,CS-124603,OFF-BI-10001533,2020-12-05
164560,GM-146803,OFF-BI-10003653,2021-06-10
110618,JH-159853,OFF-AR-10000719,2021-08-28
125486,EM-140653,OFF-LA-10000738,2021-11-14
134355,JL-152353,OFF-AP-10001041,2021-11-28
158778,GM-144403,OFF-EN-10004547,2022-08-29
168984,SB-201853,OFF-AR-10002055,2023-03-04
126410,SW-202453,OFF-BI-10003162,2023-06-30
134509,EL-137353,OFF-FA-10003123,2023-10-01
104682,DO-134353,OFF-BI-10001284,2023-10-28
160353,PP-189553,OFF-SU-10000556,2023-11-06
117422,TT-212653,OFF-BI-10002455,2023-12-30
